0.000025, 0.005000, 10
0.000034, 0.000861, 10
0.000247, 0.021385, 10
0.000573, 0.032584, 10
0.001008, 0.043445, 10
0.001551, 0.054306, 10
0.002202, 0.065167, 10
0.002963, 0.076027, 10
0.003832, 0.086887, 10
0.004809, 0.097747, 10
0.005895, 0.108606, 10
0.007090, 0.119465, 10
0.008393, 0.130323, 10
0.009805, 0.141181, 10
0.011325, 0.152038, 10
0.012954, 0.162895, 10
0.014692, 0.173751, 10
0.016538, 0.184606, 10
0.018492, 0.195460, 10
0.020555, 0.206314, 10
0.022727, 0.217166, 10
0.025007, 0.228018, 10
0.027396, 0.238869, 10
0.029893, 0.249719, 10
0.032499, 0.260567, 10
0.035213, 0.271415, 10
0.038036, 0.282261, 10
0.040967, 0.293107, 10
0.044006, 0.303951, 10
0.047154, 0.314793, 10
0.050410, 0.325635, 10
0.053775, 0.336475, 10
0.057248, 0.347313, 10
0.060830, 0.358150, 10
0.064520, 0.368986, 10
0.068318, 0.379820, 10
0.072224, 0.390652, 10
0.076239, 0.401483, 10
0.080362, 0.412312, 10
0.084594, 0.423139, 10
0.088933, 0.433965, 10
0.093381, 0.444788, 10
0.097937, 0.455610, 10
0.102602, 0.466429, 10
0.107374, 0.477247, 10
0.112255, 0.488063, 10
0.117244, 0.498876, 10
0.122340, 0.509687, 10
0.127545, 0.520496, 10
0.132858, 0.531303, 10
0.138280, 0.542108, 10
0.143809, 0.552910, 10
0.149446, 0.563710, 10
0.155191, 0.574507, 10
0.161044, 0.585302, 10
0.167005, 0.596094, 10
0.173074, 0.606883, 10
0.179250, 0.617670, 10
0.185535, 0.628454, 10
0.191927, 0.639236, 10
0.198427, 0.650014, 10
0.205035, 0.660790, 10
0.211751, 0.671563, 10
0.218574, 0.682333, 10
0.225505, 0.693100, 10
0.232544, 0.703863, 10
0.239690, 0.714624, 10
0.246944, 0.725381, 10
0.254305, 0.736135, 10
0.261774, 0.746886, 10
0.269350, 0.757634, 10
0.277034, 0.768378, 10
0.284825, 0.779119, 10
0.292724, 0.789856, 10
0.300730, 0.800589, 10
0.308843, 0.811319, 10
0.317063, 0.822046, 10
