dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,0.000000,22.999700,0.000030,0.005970,0.597015,59.701493,0.000000
0.010000,0.000000,22.999700,0.000030,0.000000,-0.597015,-119.402985,0.000000
0.010000,0.000268,22.999700,0.000298,0.026791,2.679104,327.611940,0.000000
0.010000,0.000746,22.999700,0.000775,0.047761,2.097015,-58.208955,0.000000
0.010000,0.001492,22.999700,0.001522,0.074627,2.686567,58.955224,0.000000
0.010000,0.002537,22.999700,0.002566,0.104478,2.985075,29.850746,0.000000
0.010000,0.003880,22.999700,0.003910,0.134328,2.985075,-0.000000,0.000000
0.010000,0.005522,22.999700,0.005551,0.164179,2.985075,-0.000000,0.000000
0.010000,0.007462,22.999700,0.007492,0.194030,2.985075,0.000000,0.000000
0.010000,0.009701,22.999700,0.009731,0.223881,2.985075,-0.000000,0.000000
0.010000,0.012238,22.999700,0.012268,0.253731,2.985075,0.000000,0.000000
0.010000,0.015074,22.999700,0.015104,0.283582,2.985075,0.000000,0.000000
0.010000,0.018208,22.999700,0.018238,0.313433,2.985075,-0.000000,0.000000
0.010000,0.021641,22.999700,0.021671,0.343284,2.985075,0.000000,0.000000
0.010000,0.025372,22.999700,0.025402,0.373134,2.985075,-0.000000,0.000000
0.010000,0.029402,22.999700,0.029432,0.402985,2.985075,0.000000,0.000000
0.010000,0.033731,22.999700,0.033760,0.432836,2.985075,-0.000000,0.000000
0.010000,0.038357,22.999700,0.038387,0.462687,2.985075,-0.000000,0.000000
0.010000,0.043283,22.999700,0.043313,0.492537,2.985075,0.000000,0.000000
0.010000,0.048507,22.999700,0.048537,0.522388,2.985075,0.000000,0.000000
0.010000,0.054029,22.999700,0.054059,0.552239,2.985075,0.000000,0.000000
0.010000,0.059850,22.999700,0.059880,0.582090,2.985075,0.000000,0.000000
0.010000,0.065969,22.999700,0.065999,0.611940,2.985075,0.000000,0.000000
0.010000,0.072387,22.999700,0.072417,0.641791,2.985075,-0.000000,0.000000
0.010000,0.079104,22.999700,0.079134,0.671642,2.985075,0.000000,0.000000
0.010000,0.086119,22.999700,0.086149,0.701493,2.985075,-0.000000,0.000000
0.010000,0.093432,22.999700,0.093462,0.731343,2.985075,0.000000,0.000000
0.010000,0.101044,22.999700,0.101074,0.761194,2.985075,-0.000000,0.000000
0.010000,0.108954,22.999700,0.108984,0.791045,2.985075,0.000000,0.000000
0.010000,0.117163,22.999700,0.117193,0.820896,2.985075,-0.000000,0.000000
0.010000,0.125671,22.999700,0.125701,0.850746,2.985075,-0.000000,0.000000
0.010000,0.134477,22.999700,0.134507,0.880597,2.985075,0.000000,0.000000
0.010000,0.143581,22.999700,0.143611,0.910448,2.985075,-0.000000,0.000000
0.010000,0.152984,22.999700,0.153014,0.940299,2.985075,0.000000,0.000000
0.010000,0.162686,22.999700,0.162716,0.970149,2.985075,-0.000000,0.000000
0.010000,0.172686,22.999700,0.172716,1.000000,2.985075,0.000000,0.000000
0.010000,0.182984,22.999700,0.183014,1.029851,2.985075,-0.000000,0.000000
0.010000,0.193581,22.999700,0.193611,1.059701,2.985075,0.000000,0.000000
0.010000,0.204477,22.999700,0.204507,1.089552,2.985075,0.000000,0.000000
0.010000,0.215671,22.999700,0.215701,1.119403,2.985075,-0.000000,0.000000
0.010000,0.227163,22.999700,0.227193,1.149254,2.985075,-0.000000,0.000000
0.010000,0.238954,22.999700,0.238984,1.179104,2.985075,-0.000000,0.000000
0.010000,0.251044,22.999700,0.251074,1.208955,2.985075,0.000000,0.000000
0.010000,0.263432,22.999700,0.263462,1.238806,2.985075,-0.000000,0.000000
0.010000,0.276119,22.999700,0.276149,1.268657,2.985075,-0.000000,0.000000
0.010000,0.289104,22.999700,0.289134,1.298507,2.985075,0.000000,0.000000
0.010000,0.302387,22.999700,0.302417,1.328358,2.985075,0.000000,0.000000
0.010000,0.315969,22.999700,0.315999,1.358209,2.985075,-0.000000,0.000000
0.010000,0.329850,22.999700,0.329880,1.388060,2.985075,0.000000,0.000000
0.010000,0.344029,22.999700,0.344059,1.417910,2.985075,-0.000000,0.000000
0.010000,0.358507,22.999700,0.358537,1.447761,2.985075,0.000000,0.000000
0.010000,0.373283,22.999700,0.373313,1.477612,2.985075,-0.000000,0.000000
0.010000,0.388357,22.999700,0.388387,1.507463,2.985075,0.000000,0.000000
0.010000,0.403731,22.999700,0.403760,1.537313,2.985075,0.000000,0.000000
0.010000,0.419402,22.999700,0.419432,1.567164,2.985075,-0.000000,0.000000
0.010000,0.435372,22.999700,0.435402,1.597015,2.985075,0.000000,0.000000
0.010000,0.451641,22.999700,0.451671,1.626866,2.985075,-0.000000,0.000000
0.010000,0.468208,22.999700,0.468238,1.656716,2.985075,0.000000,0.000000
0.010000,0.485074,22.999700,0.485104,1.686567,2.985075,-0.000000,0.000000
0.010000,0.502238,22.999700,0.502268,1.716418,2.985075,0.000000,0.000000
0.010000,0.519701,22.999700,0.519731,1.746269,2.985075,0.000000,0.000000
0.010000,0.537462,22.999700,0.537492,1.776119,2.985075,-0.000000,0.000000
0.010000,0.555522,22.999700,0.555551,1.805970,2.985075,0.000000,0.000000
0.010000,0.573880,22.999700,0.573910,1.835821,2.985075,0.000000,0.000000
0.010000,0.592537,22.999700,0.592566,1.865672,2.985075,-0.000000,0.000000
0.010000,0.611492,22.999700,0.611522,1.895522,2.985075,0.000000,0.000000
0.010000,0.630746,22.999700,0.630775,1.925373,2.985075,-0.000000,0.000000
0.010000,0.650298,22.999700,0.650328,1.955224,2.985075,-0.000000,0.000000
0.010000,0.670149,22.999700,0.670178,1.985075,2.985075,0.000000,0.000000
