0.000030, 0.005970, 10
0.000064, 0.003382, 10
0.000345, 0.028104, 10
0.000844, 0.049962, 10
0.001625, 0.078065, 10
0.002718, 0.109291, 10
0.004123, 0.140515, 10
0.005840, 0.171739, 10
0.007870, 0.202962, 10
0.010212, 0.234184, 10
0.012866, 0.265404, 10
0.015832, 0.296622, 10
0.019111, 0.327839, 10
0.022701, 0.359054, 10
0.026604, 0.390267, 10
0.030819, 0.421477, 10
0.035345, 0.452684, 10
0.040184, 0.483889, 10
0.045335, 0.515091, 10
0.050798, 0.546290, 10
0.056573, 0.577486, 10
0.062660, 0.608677, 10
0.069058, 0.639866, 10
0.075769, 0.671050, 10
0.082791, 0.702230, 10
0.090125, 0.733406, 10
0.097771, 0.764577, 10
0.105728, 0.795744, 10
0.113997, 0.826906, 10
0.122578, 0.858063, 10
0.131470, 0.889214, 10
0.140674, 0.920360, 10
0.150189, 0.951500, 10
0.160015, 0.982635, 10
0.170153, 1.013763, 10
0.180602, 1.044885, 10
0.191362, 1.076001, 10
0.202433, 1.107109, 10
0.213815, 1.138211, 10
0.225508, 1.169306, 10
0.237512, 1.200394, 10
0.249827, 1.231474, 10
0.262452, 1.262547, 10
0.275388, 1.293611, 10
0.288635, 1.324668, 10
0.302192, 1.355716, 10
0.316060, 1.386755, 10
0.330237, 1.417786, 10
0.344726, 1.448808, 10
0.359524, 1.479821, 10
0.374632, 1.510825, 10
0.390050, 1.541819, 10
0.405778, 1.572803, 10
0.421816, 1.603777, 10
0.438163, 1.634741, 10
0.454820, 1.665695, 10
0.471787, 1.696638, 10
0.489062, 1.727570, 10
0.506647, 1.758491, 10
0.524541, 1.789401, 10
0.542744, 1.820300, 10
0.561256, 1.851187, 10
0.580077, 1.882061, 10
0.599206, 1.912924, 10
0.618644, 1.943775, 10
0.638390, 1.974613, 10
0.658444, 2.005438, 10
0.678807, 2.036250, 10
0.699477, 2.067049, 10
0.720456, 2.097834, 10
0.741742, 2.128606, 10
0.763335, 2.159364, 10
0.785236, 2.190108, 10
0.807445, 2.220838, 10
0.829960, 2.251553, 10
0.852783, 2.282253, 10
0.875912, 2.312939, 10
0.899348, 2.343609, 10
0.923091, 2.374264, 10
0.947140, 2.404903, 10
0.971495, 2.435526, 10
0.996157, 2.466134, 10
1.021124, 2.496724, 10
1.046397, 2.527299, 10
1.071975, 2.557856, 10
1.097859, 2.588397, 10
1.124049, 2.618921, 10
1.150543, 2.649427, 10
1.177342, 2.679915, 10
1.204446, 2.710385, 10
1.231854, 2.740838, 10
1.259567, 2.771272, 10
1.287584, 2.801687, 10
1.315905, 2.832084, 10
1.344529, 2.862462, 10
1.373458, 2.892821, 10
1.402689, 2.923160, 10
1.432224, 2.953479, 10
1.462062, 2.983779, 10
1.492202, 3.014058, 10
1.522645, 3.044317, 10
1.553391, 3.074556, 10
1.584439, 3.104774, 10
1.615788, 3.134971, 10
1.647440, 3.165146, 10
1.679393, 3.195301, 10
1.711647, 3.225433, 10
1.744203, 3.255544, 10
1.777059, 3.285633, 10
1.810216, 3.315699, 10
1.843673, 3.345743, 10
1.877431, 3.375764, 10
1.911489, 3.405762, 10
1.945846, 3.435737, 10
1.980503, 3.465688, 10
2.015459, 3.495616, 10
2.050714, 3.525520, 10
2.086268, 3.555401, 10
2.122121, 3.585256, 10
2.158272, 3.615088, 10
2.194721, 3.644895, 10
2.231468, 3.674677, 10
2.268512, 3.704434, 10
2.305853, 3.734165, 10
2.343492, 3.763871, 10
2.381428, 3.793552, 10
2.419660, 3.823206, 10
2.458188, 3.852835, 10
2.497012, 3.882437, 10
2.536133, 3.912012, 10
2.575548, 3.941561, 10
2.615259, 3.971083, 10
2.655265, 4.000578, 10
2.695565, 4.030046, 10
2.736130, 4.056422, 10
2.776896, 4.076649, 10
2.817803, 4.090734, 10
2.858790, 4.098683, 10
2.899795, 4.100505, 10
2.940788, 4.099265, 10
2.981768, 4.098025, 10
3.022736, 4.096784, 10
3.063691, 4.095544, 10
3.104634, 4.094303, 10
3.145565, 4.093062, 10
3.186483, 4.091821, 10
3.227389, 4.090580, 10
3.268282, 4.089339, 10
3.309163, 4.088098, 10
3.350032, 4.086857, 10
3.390888, 4.085616, 10
3.431732, 4.084375, 10
3.472563, 4.083134, 10
3.513382, 4.081893, 10
3.554189, 4.080651, 10
3.594983, 4.079410, 10
3.635765, 4.078169, 10
3.676534, 4.076929, 10
3.717291, 4.075688, 10
3.758035, 4.074447, 10
3.798767, 4.073206, 10
3.839487, 4.071966, 10
3.880194, 4.070725, 10
3.920889, 4.069485, 10
3.961571, 4.068245, 10
4.002241, 4.067004, 10
4.042899, 4.065764, 10
4.083544, 4.064525, 10
4.124177, 4.063285, 10
4.164798, 4.062045, 10
4.205406, 4.060806, 10
4.246001, 4.059567, 10
4.286585, 4.058328, 10
4.327156, 4.057089, 10
4.367714, 4.055850, 10
4.408260, 4.054611, 10
4.448794, 4.053373, 10
4.489315, 4.052134, 10
4.529824, 4.050896, 10
4.570321, 4.049658, 10
4.610805, 4.048421, 10
4.651277, 4.047183, 10
4.691736, 4.045946, 10
4.732183, 4.044708, 10
4.772618, 4.043471, 10
4.813040, 4.042234, 10
4.853450, 4.040997, 10
4.893848, 4.039761, 10
4.934233, 4.038524, 10
4.974606, 4.037288, 10
5.014967, 4.036052, 10
5.055315, 4.034816, 10
5.095651, 4.033580, 10
5.135974, 4.032344, 10
5.176285, 4.031109, 10
5.216584, 4.029873, 10
5.256870, 4.028638, 10
5.297144, 4.027403, 10
5.337406, 4.026168, 10
5.377655, 4.024933, 10
