0.000030, 0.005970, 10
0.000093, 0.006288, 10
0.000372, 0.027962, 10
0.000869, 0.049711, 10
0.001646, 0.077673, 10
0.002734, 0.108742, 10
0.004132, 0.139810, 10
0.005840, 0.170878, 10
0.007860, 0.201946, 10
0.010190, 0.233012, 10
0.012831, 0.264078, 10
0.015782, 0.295143, 10
0.019044, 0.326207, 10
0.022617, 0.357270, 10
0.026500, 0.388332, 10
0.030694, 0.419392, 10
0.035199, 0.450451, 10
0.040014, 0.481508, 10
0.045140, 0.512564, 10
0.050576, 0.543617, 10
0.056322, 0.574669, 10
0.062380, 0.605719, 10
0.068747, 0.636767, 10
0.075425, 0.667813, 10
0.082414, 0.698856, 10
0.089713, 0.729897, 10
0.097322, 0.760935, 10
0.105242, 0.791971, 10
0.113472, 0.823004, 10
0.122012, 0.854034, 10
0.130863, 0.885061, 10
0.140024, 0.916085, 10
0.149495, 0.947106, 10
0.159276, 0.978123, 10
0.169367, 1.009137, 10
0.179769, 1.040148, 10
0.190481, 1.071155, 10
0.201502, 1.102158, 10
0.212834, 1.133157, 10
0.224475, 1.164152, 10
0.236427, 1.195143, 10
0.248688, 1.226129, 10
0.261259, 1.257112, 10
0.274140, 1.288090, 10
0.287331, 1.319063, 10
0.300831, 1.350031, 10
0.314641, 1.380995, 10
0.328760, 1.411954, 10
0.343189, 1.442907, 10
0.357928, 1.473856, 10
0.372976, 1.504799, 10
0.388333, 1.535737, 10
0.404000, 1.566669, 10
0.419976, 1.597595, 10
0.436261, 1.628516, 10
0.452855, 1.659431, 10
0.469759, 1.690339, 10
0.486971, 1.721242, 10
0.504493, 1.752138, 10
0.522323, 1.783028, 10
0.540462, 1.813911, 10
0.558910, 1.844787, 10
0.577666, 1.875657, 10
0.596732, 1.906520, 10
0.616105, 1.937375, 10
0.635788, 1.968224, 10
0.655778, 1.999065, 10
0.676077, 2.029898, 10
0.696685, 2.060724, 10
0.717600, 2.091543, 10
0.738823, 2.122353, 10
0.760355, 2.153156, 10
0.782195, 2.183950, 10
0.804342, 2.214736, 10
0.826797, 2.245514, 10
0.849560, 2.276283, 10
0.872630, 2.307044, 10
0.896008, 2.337795, 10
0.919694, 2.368538, 10
0.943686, 2.399272, 10
0.967986, 2.429996, 10
0.992593, 2.460711, 10
1.017508, 2.491417, 10
1.042729, 2.522113, 10
1.068257, 2.552799, 10
1.094091, 2.583476, 10
1.120233, 2.614142, 10
1.146681, 2.644799, 10
1.173435, 2.675444, 10
1.200496, 2.706080, 10
1.227863, 2.736705, 10
1.255536, 2.767319, 10
1.283516, 2.797922, 10
1.311801, 2.828514, 10
1.340392, 2.859095, 10
1.369288, 2.889665, 10
1.398491, 2.920224, 10
1.427998, 2.950770, 10
1.457811, 2.981305, 10
1.487930, 3.011828, 10
1.518353, 3.042340, 10
1.549081, 3.072839, 10
1.580115, 3.103325, 10
1.611453, 3.133800, 10
1.643095, 3.164261, 10
1.675042, 3.194710, 10
1.707294, 3.225146, 10
1.739850, 3.255569, 10
1.772709, 3.285979, 10
1.805873, 3.316376, 10
1.839341, 3.346759, 10
1.873112, 3.377129, 10
1.907187, 3.407484, 10
1.941565, 3.437826, 10
1.976247, 3.468154, 10
2.011231, 3.498468, 10
2.046519, 3.528768, 10
2.082109, 3.559053, 10
2.118003, 3.589323, 10
2.154199, 3.619579, 10
2.190697, 3.649820, 10
2.227497, 3.680046, 10
2.264600, 3.710257, 10
2.302004, 3.740452, 10
2.339711, 3.770633, 10
2.377719, 3.800797, 10
2.416028, 3.830946, 10
2.454639, 3.861079, 10
2.493551, 3.891196, 10
2.532764, 3.921297, 10
2.572278, 3.951381, 10
2.612092, 3.981449, 10
2.652207, 4.011501, 10
2.692622, 4.041536, 10
2.733307, 4.068482, 10
2.774200, 4.089268, 10
2.815239, 4.103899, 10
2.856363, 4.112379, 10
2.897510, 4.114713, 10
2.938650, 4.113975, 10
2.979782, 4.113236, 10
3.020907, 4.112497, 10
3.062024, 4.111757, 10
3.103135, 4.111017, 10
3.144237, 4.110276, 10
3.185333, 4.109534, 10
3.226421, 4.108792, 10
3.267501, 4.108050, 10
3.308574, 4.107307, 10
3.349640, 4.106564, 10
3.390698, 4.105820, 10
3.431749, 4.105076, 10
3.472792, 4.104331, 10
3.513828, 4.103586, 10
3.554856, 4.102841, 10
3.595877, 4.102095, 10
3.636891, 4.101349, 10
3.677897, 4.100602, 10
3.718895, 4.099856, 10
3.759887, 4.099109, 10
3.800870, 4.098361, 10
3.841846, 4.097614, 10
3.882815, 4.096866, 10
